section_name	web_url	pub_date	snippet
World	https://www.nytimes.com/reuters/2017/07/08/world/americas/08reuters-venezuela-politics.html	2017-07-08T11:51:29+0000	Venezuela's best-known jailed opposition leader Leopoldo Lopez celebrated a surprise return to his family after being granted house arrest on Saturday with a promise to fight on following three years' imprisonment for leading anti-government prote...
World	https://www.nytimes.com/reuters/2017/07/08/world/middleeast/08reuters-mideast-crisis-syria-un.html	2017-07-08T11:48:29+0000	A ceasefire deal agreed for southwestern Syria is a positive development that could help prop up the political process aimed at ending the country's six-year war, the U.N. Deputy Special Envoy for Syria said on Saturday....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-poland-unesco-eritrea.html	2017-07-08T11:42:53+0000	Eritrean officials on Saturday claimed "victory" after the U.N. cultural agency unanimously decided to put the African nation's capital city of Asmara on the UNESCO World Heritage list &#8212; the result of years of lobbying by one of the world's ...
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-europe-attacks-muslims-march.html	2017-07-08T11:36:30+0000	Dozens of religious leaders boarded a bus on the Champs Elysees in Paris on Saturday to kick off a European tour of the sites of recent Islamist attacks to remember the victims and condemn violence.&#160;&#160;&#160; Imams from countries including...
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-indonesia-economy.html	2017-07-08T11:30:28+0000	Indonesian state firms are courting foreign pension funds by offering a share in future revenue from toll roads, power stations and other infrastructure projects, as part of a presidential drive to secure $10 billion (7.76 billion pounds) in addit...
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-europe-migrants.html	2017-07-08T11:27:56+0000	A Cyprus police spokesman says 85 Syrian migrants who arrived by boat to the island's northwestern coast have now been taken to a reception center....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-italy-chechnya-arrests.html	2017-07-08T11:18:33+0000	Italian police said on Saturday they had arrested a Chechen man suspected of being a militant of Islamic State and involvement in attacks in the Chechen capital Grozny in 2014....
World	https://www.nytimes.com/aponline/2017/07/08/world/middleeast/ap-ml-syria-.html	2017-07-08T11:09:46+0000	The United Nations on Saturday welcomed the agreement struck between the United States and Russia for a cease-fire in southwest Syria, saying it would support upcoming peace talks....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-g20-germany-china-japan.html	2017-07-08T11:09:27+0000	Chinese President Xi Jinping urged Japanese Prime Minister Shinzo Abe on Saturday to put aside "distractions" that have strained bilateral ties and warned that China was unwilling to compromise on Taiwan, state news agency Xinhua said....
World	https://www.nytimes.com/aponline/2017/07/08/world/africa/ap-af-kenya-beheadings.html	2017-07-08T11:00:37+0000	Al-Shabab extremists from neighboring Somalia beheaded nine civilians in an attack on a village in Kenya's southeast early Saturday, officials said, adding to growing concerns the Islamic militant group has taken up a bloody new strategy....
World	https://www.nytimes.com/2017/07/08/world/asia/china-aircraft-carrier-liaoning-hong-kong.html	2017-07-08T10:55:56+0000	The visit, which coincides with the 20th anniversary of the former British colony’s return to China, is meant to signal the country’s growing military might....
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-germany-realestate-bundesbank.html	2017-07-08T10:54:29+0000	Cheap credit is for now not fuelling a destabilizing real-estate bubble in Germany but the central bank is closely watching the market, Bundesbank vice president Claudia Buch said on Saturday....
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-veolia-ceo-m-a.html	2017-07-08T10:48:29+0000	French utility Veolia has the financial firepower to make a multi-billion euro acquisition, its chief executive said on Saturday....
World	https://www.nytimes.com/2017/07/08/world/middleeast/isis-syria-iraq.html	2017-07-08T10:47:59+0000	The Islamic State’s territory-building project is crumbling, but it still has an international reach and an ideology that motivates attackers around the world....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-spain-acrobat-death.html	2017-07-08T10:36:37+0000	Event organizers say an acrobat fell to his death during a rock music festival in Madrid on Friday night....
World	https://www.nytimes.com/reuters/2017/07/08/world/middleeast/08reuters-mideast-crisis-iraq-mosul-refugees.html	2017-07-08T10:36:29+0000	Victory over Islamic State may be close at hand in the battle for Mosul but many of the almost one million city residents displaced by months of fighting are in no mood to celebrate....
World	https://www.nytimes.com/aponline/2017/07/08/world/middleeast/ap-ml-jordan-israel-syria-truce.html	2017-07-08T10:30:43+0000	A separate truce for southern Syria, brokered by the U.S. and Russia, is meant to help allay growing concerns by neighboring Jordan and Israel about Iranian military ambitions in the area, including fears that Tehran plans to set up a disruptive l...
World	https://www.nytimes.com/reuters/2017/07/08/world/africa/08reuters-kenya-attack.html	2017-07-08T10:18:36+0000	Suspected Islamist militants beheaded nine men in an overnight attack on a village in the Kenyan coastal district of Lamu, police said, days after Somali militants killed three policemen in an attack on a nearby village....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-china-france.html	2017-07-08T10:12:31+0000	Chinese President Xi Jinping told his French counterpart Emmanuel Macron on Saturday that China will fulfill its obligations under the Paris climate change agreement, China's Foreign Ministry said in a statement....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-g20-germany-trump-widodo.html	2017-07-08T10:09:30+0000	U.S. President Donald Trump said on Saturday the United States would do a lot of trade deals and business with Indonesia during a meeting with President Joko Widodo at the G20 gathering of the world's biggest economies....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-trump-putin-meeting.html	2017-07-08T09:54:33+0000	Even U.S. First Lady Melania Trump was powerless to keep Friday's first face-to-face meeting of the U.S. and Russian presidents from running nearly twice as long as planned....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-putin-flight.html	2017-07-08T09:54:32+0000	A plane carrying Russian President Vladimir Putin to the G20 summit in Germany made a detour of about 500 km (300 miles) to avoid flying over NATO members Poland or the Baltic states, data from a flight tracker showed....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-trump-putin-talks.html	2017-07-08T09:54:29+0000	In a meeting that ran longer than either side had planned, U.S. President Donald Trump and Russia's Vladimir Putin discussed alleged Russian meddling in the U.S. election on Friday but agreed to focus on better ties rather than litigating the past...
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-putini-trump-election.html	2017-07-08T09:51:29+0000	Russian President Vladimir Putin told U.S. President Donald Trump on Friday that Moscow had not meddled in the U.S. elections, and Trump accepted it, Russian Foreign Minister Sergei Lavrov said....
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-gambia-economy.html	2017-07-08T09:45:29+0000	Chinese and French companies are bidding to help Gambia build up its Atlantic port Banjul to be what industry sources say could be a rival to neighbouring Senegal's Dakar....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-ukraine-kremlin.html	2017-07-08T09:39:32+0000	Measures are needed that will lead to a genuine ceasefire in Ukraine, and implementation of the Minsk agreements to end the conflict there has been too slow, the Kremlin said on Saturday....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-britain-fire.html	2017-07-08T09:39:28+0000	The firefighters who battled an inferno at a London apartment block that killed at least 80 people last month were hindered by equipment failings including the lack of a high ladder, the BBC reported on Saturday....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-china-rights.html	2017-07-08T09:36:30+0000	The Chinese hospital treating Nobel Peace laureate Liu Xiaobo said on Saturday his cancer was in the final stages and while a German and a U.S. doctor who visited his bedside had approved of his treatment they had asked for him to be moved abroad....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-britain-stolen-engagement-ring.html	2017-07-08T09:33:40+0000	Police in Britain say a thief who robbed a 91-year-old woman of her jewelry and then used her wedding ring to make a marriage proposal has been jailed....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany.html	2017-07-08T09:30:29+0000	Leaders from the world's top economies meet to forge a consensus on trade and climate change on Saturday after setting their staff to work through the night to find agreements that eluded them on the first day of their summit....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-worldbank-women.html	2017-07-08T09:27:31+0000	U.S. President Donald Trump shared the G20 spotlight on Saturday with his daughter and adviser Ivanka Trump, as she helped launch a loan programme for women and caused a stir by briefly occupying her dad's seat at the table with world leaders....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-france-china.html	2017-07-08T09:27:28+0000	France's President Emmanuel Macron and Chinese President Xi Jinping discussed during a bilateral meeting at the G20 summit their common backing for the Paris climate agreement and desire to work on joint renewable energy projects, the French presi...
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-italy-islamic-state.html	2017-07-08T09:21:48+0000	Italian authorities on Saturday arrested a 38-year-old Chechen accused of fighting with the Islamic State group in Syria and participating in a deadly attack on foreign and Russian journalists in Chechnya....
World	https://www.nytimes.com/aponline/2017/07/08/world/asia/ap-as-mongolia-election.html	2017-07-08T09:09:42+0000	A populist business tycoon and former judo star is poised to take down the Mongolian ruling party's candidate in a runoff election for president....
Business Day	https://www.nytimes.com/2017/07/08/business/dealbook/drug-prices-private-equity.html	2017-07-08T09:01:25+0000	The little-known Royalty Pharma has built a portfolio of rights to drug-sale royalties now valued at $15 billion while largely avoiding public controversy....
Business Day	https://www.nytimes.com/2017/07/08/business/media/amy-pascal-sony-pictures.html	2017-07-08T09:00:28+0000	After a humiliating 2014 cyberattack that helped lead to her ouster at Sony Pictures, the producer decided her life in the movie business was far from over....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-italy-housecollapse-casualties.html	2017-07-08T08:57:28+0000	Eight people were found dead on Saturday under the rubble of a collapsed apartment building near the southern Italian town of Naples, after rescue workers searched for bodies through the night, a fire brigade spokesman said....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-pope.html	2017-07-08T08:36:27+0000	Pope Francis warned leaders of the world's top 20 economies meeting in Hamburg against forming dangerous and distorting alliances that could harm the poor and migrants, in an article in Italian daily la Repubblica on Saturday....
World	https://www.nytimes.com/aponline/2017/07/08/world/africa/ap-af-kenya-obit-interior-minister.html	2017-07-08T08:30:38+0000	Joseph Nkaissery, Kenya's interior minister and a retired general, died Saturday in a Nairobi hospital a month before the East African country's presidential election. He was 67....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-ukraine.html	2017-07-08T08:18:30+0000	German Chancellor Angela Merkel said on Saturday there was no glossing over the fact that there had been "very, very slow" progress in implementing the Minsk peace accords aimed at ending years of violence in eastern Ukraine....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-italy-building-collapse.html	2017-07-08T08:12:38+0000	Firefighters and police in Italy on Saturday pulled the eighth and final body from the rubble of a five-story apartment building that partially collapsed in a seaside town south of Naples....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-spain-culture-bulls.html	2017-07-08T07:54:28+0000	Two men were gored on Saturday on the second day of the week-long San Fermin festival in northern Spain in which bulls chase red-scarved runners through the streets of Pamplona....
World	https://www.nytimes.com/reuters/2017/07/08/world/middleeast/08reuters-mideast-crisis-iraq-mosul.html	2017-07-08T07:51:28+0000	Islamic State militants vowed to "fight to the death" in Mosul on Saturday as Iraqi military commanders said they would take full control of the city from the insurgents at any moment....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-trump-may.html	2017-07-08T07:36:29+0000	U.S. President Donald Trump on Saturday met with British Prime Minister Theresa May and said he hoped the United States can quickly seal a bilateral trade deal with the United Kingdom....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-communique.html	2017-07-08T07:33:33+0000	Leaders from the world's leading economies broke with U.S. President Donald Trump on climate policy at a G20 summit on Saturday, in a rare public admission of disagreement and blow to multilateral cooperation....
World	https://www.nytimes.com/aponline/2017/07/08/world/asia/ap-as-bangladesh-militants-.html	2017-07-08T07:27:48+0000	Police in northwestern Bangladesh on Saturday arrested a suspected key supplier of explosives in last year's attack on a Dhaka cafe that left 20 hostages dead, including 17 foreigners, an official said....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-germany-g20-summit-the-latest.html	2017-07-08T07:24:51+0000	The Latest on the Group of 20 summit (all times local):...
World	https://www.nytimes.com/aponline/2017/07/08/world/middleeast/ap-ml-egypt-officer-killed.html	2017-07-08T07:15:44+0000	A shadowy militant group in Egypt that is suspected of links to the banned Muslim Brotherhood has claimed responsibility for the killing of a police officer in a drive-by shooting in Cairo....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-trump.html	2017-07-08T07:15:43+0000	Wrapping up his second European tour, President Donald Trump searched for consensus with Asian allies Saturday on how to counter the "menace" of North Korea after its test-launch of an intercontinental ballistic missile....
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-faw-china-recall.html	2017-07-08T07:03:27+0000	China's FAW Car Co Ltd, a partner of Japan's Mazda Motor Corp, will recall over 680,000 Mazda cars due to issues with air bags that were supplied by embattled Japanese auto parts supplier Takata Corp....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-germany-g20-summit.html	2017-07-08T06:57:41+0000	World powers lined up against U.S. President Donald Trump on climate change, reaffirming their support for international efforts to fight global warming....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-united-states-russia-syria.html	2017-07-08T06:57:38+0000	A cease-fire is set to go into effect Sunday for southwest Syria as part of a renewed effort to stem the six-year civil war in the Arab nation....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-asia-storm-japan.html	2017-07-08T06:57:29+0000	Japanese rescue crews took advantage of a break in the weather on Saturday to search for survivors of torrential rain, floods and landslides, as the death toll from several days of freak weather rose to 16, the NHK state broadcaster reported....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-spain-running-of-the-bulls-.html	2017-07-08T06:42:50+0000	One of the two Americans gored Saturday during this year's second running of the bulls in the Spanish city of Pamplona is swearing that he will run again before the festival is over....
World	https://www.nytimes.com/reuters/2017/07/08/world/europe/08reuters-g20-germany-protests.html	2017-07-08T06:33:31+0000	Hundreds of hooded anti-capitalist militants scuffled with German police on the fringes of a largely peaceful march on Saturday against a G20 summit of global leaders in Hamburg, after two days of violent clashes which marred the G20 summit....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-trump-russia-analysis.html	2017-07-08T06:30:46+0000	President Donald Trump did what he had to do: He confronted Vladimir Putin about the issue of Russian interference in last year's U.S. elections during his much-anticipated first meeting with the Russian president....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-northkorea-missiles-bombers.html	2017-07-08T05:57:30+0000	Two U.S. supersonic bombers conducted live-fire drills on Saturday in South Korea in a show of force following North Korea's test-launch of an intercontinental ballistic missile (ICBM), the South's military said....
World	https://www.nytimes.com/aponline/2017/07/08/world/middleeast/ap-ml-egypt.html	2017-07-08T05:15:52+0000	The Islamic State group has claimed an attack on a remote Egyptian army outpost in the Sinai Peninsula that killed at least 23 soldiers, the deadliest assault in the turbulent region in two years....
Business Day	https://www.nytimes.com/reuters/2017/07/08/business/08reuters-ecb-policy-praet.html	2017-07-08T05:15:27+0000	The euro zone economy still needs a long period of easy monetary policy and a shift in message that induced a market selloff last week was merely a nuanced change to reflect better growth, European Central Bank chief economist Peter Praet said....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-mongolia-election.html	2017-07-08T05:12:29+0000	Populist former martial arts star and businessman Khaltmaa Battulga has won Mongolia's presidential run-off election, according to voter data from the General Election Commission released on Saturday....
World	https://www.nytimes.com/aponline/2017/07/08/world/europe/ap-eu-germany-g20-protests.html	2017-07-08T04:57:38+0000	Tens of thousands of peaceful protesters took to the streets to demonstrate against the Group of 20 summit in Hamburg on Saturday, hours after masked rioters clashed with police, burned cars and looted businesses....
World	https://www.nytimes.com/aponline/2017/07/08/world/asia/ap-as-kashmir-rebel-death-anniversary.html	2017-07-08T04:36:37+0000	Residents in Indian-controlled Kashmir clashed with government forces Saturday as they defied a stringent curfew on the anniversary of the killing of a charismatic rebel leader whose death triggered open defiance against Indian rule....
World	https://www.nytimes.com/reuters/2017/07/08/world/asia/08reuters-china-tibet-environment.html	2017-07-08T04:24:29+0000	Tibetan rights groups have criticised a U.N. cultural organisation's decision to extend world heritage status to an extensive plateau area in a heavily Tibetan area, saying it reinforces Chinese control in the region....
World	https://www.nytimes.com/aponline/2017/07/08/world/asia/ap-as-china-jailed-nobel-laureate.html	2017-07-08T04:15:38+0000	American and German specialists saw imprisoned Chinese Nobel Peace Prize laureate Liu Xiaobo on Saturday and confirmed that he is in the final stages of terminal liver cancer, the hospital treating him said....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-peru-fujimori.html	2017-07-08T03:18:55+0000	Peru's president said Friday night that a group of doctors will help him determine whether a "medical pardon" should be given to ex-President Alberto Fujimori, who is in jail for abuses committed during his 1990-2000 strongman reign....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-china-britain.html	2017-07-08T03:03:29+0000	China and Britain need to seek common ground while shelving differences and respect each other's core interests, Chinese President Xi Jinping told British Prime Minister Theresa May, following a recent dispute over Hong Kong....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-japan-heavy-rain-.html	2017-07-08T02:57:42+0000	The death toll from heavy rain and flooding in southern Japan this week has risen to 15, officials said Saturday, as rescue workers reached isolated villages where at least 14 others are missing and feared dead....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-tesla-california.html	2017-07-08T02:06:30+0000	Registrations of Tesla Inc vehicles in California, by far the largest market of the luxury electric car maker, fell 24 percent in April from a year ago, according to data from IHS Markit....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-argentina-election-poll.html	2017-07-08T01:57:30+0000	Former Argentine President Cristina Fernandez enjoys a wide lead in her October Senate election bid against an opponent backed the country's current leader and Fernandez's long-time political nemesis Mauricio Macri, a poll published on Friday show...
World	https://www.nytimes.com/2017/07/07/world/americas/fire-el-salvador-finance-ministry.html	2017-07-08T01:46:02+0000	President Salvador Sánchez Cerén confirmed that a woman, a union worker, had died in a blaze that sent people jumping from the nine-story building....
World	https://www.nytimes.com/aponline/2017/07/07/world/asia/ap-as-sri-lanka-elephants.html	2017-07-08T01:07:07+0000	A group of wealthy businessmen, a Buddhist priest and other social higher-ups on trial in Sri Lanka for allegedly keeping illegally captured elephants may get their animals back &#8212; legally....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-salvador-helicopter-rescue.html	2017-07-08T01:04:06+0000	A fire in the office tower that houses El Salvador's Treasury Department has killed at least one person, while air force helicopters swooped in to rescue two people from the roof....
World	https://www.nytimes.com/2017/07/07/world/europe/trump-g-20-trade-climate.html	2017-07-08T00:45:18+0000	On issues like trade and climate change, the Trump administration stands alone....
World	https://www.nytimes.com/2017/07/07/world/canada/history-hall-museum.html	2017-07-08T00:11:29+0000	The new Canadian History Hall reopened last weekend, and recognizes that an examination of the past is often as much a matter of debate as absolutes....
World	https://www.nytimes.com/2017/07/07/world/canada/omar-khadr-apology-guantanamo-bay.html	2017-07-08T00:04:16+0000	The government said it had violated the rights of the former detainee, Omar Khadr, who pleaded guilty to killing an American soldier in Afghanistan at age 15....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-peru-fujimori-protest.html	2017-07-07T23:27:32+0000	Peruvians marched through the streets on Friday to urge President Pedro Pablo Kuczynski not to pardon the country's former leader Alberto Fujimori, who is serving a 25-year prison sentence for human rights violations....
World	https://www.nytimes.com/2017/07/07/world/americas/brazil-corruption-lava-jato.html	2017-07-07T23:08:16+0000	Members of a crusading law enforcement team are absorbed into the main bureaucracy, raising concerns about political meddling in high-stakes probes....
World	https://www.nytimes.com/2017/07/07/world/americas/brazil-corruption-lava-jato.html	2017-07-07T23:08:16+0000	Members of a crusading law enforcement team are absorbed into the main bureaucracy, raising concerns about political meddling in high-stakes probes....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-mexico-weapons-found.html	2017-07-07T22:43:02+0000	The Mexican army says soldiers found a cache of 94 assault rifles and 30,000 rounds of ammunition in the border city of Nuevo Laredo, across from Laredo, Texas....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-swiss-art-nazis.html	2017-07-07T22:27:42+0000	A Swiss museum director preparing for a Nazi-era art collection's long-awaited public unveiling later this year said Friday that her goal remains finding heirs to any works that may have been looted from Jewish owners....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-funds-doubleline-gundlach.html	2017-07-07T22:21:28+0000	Solid payroll figures in June should keep the U.S. Federal Reserve in a "hike-once-a-quarter mindset," said influential bond manager Jeffrey Gundlach, chief executive of DoubleLine Capital, on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-belgium-ommegang.html	2017-07-07T22:12:32+0000	Revelers wearing Renaissance helmets, feathers and striped pantaloons paraded through Brussels on Friday in a tradition stretching back five centuries to the zenith of the city's cultural and political power....
World	https://www.nytimes.com/reuters/2017/07/07/world/07reuters-el-salvador-fire.html	2017-07-07T21:48:32+0000	A major fire broke out in El Salvador's Finance Ministry on Friday killing at least one person, injuring 22 and prompting some inside to jump from the building before the blaze was extinguished, officials said....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-brazil-petrobras.html	2017-07-07T21:34:24+0000	Brazil's state-owned oil company has initiated the process for the sale of assets in neighboring Paraguay....
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-mideast-crisis-syria-deal-usa.html	2017-07-07T21:30:34+0000	A ceasefire in southwest Syria negotiated by the United States, Russia and Jordan and set to start on Sunday is a "first step" to a more robust arrangement, a senior State Department official involved in the talks said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-egypt-security-claim.html	2017-07-07T21:27:30+0000	Islamic State said in a statement it was responsible for a deadly car bomb attack and assault on military checkpoints in Egypt's North Sinai on Friday....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-argentina-odebrecht.html	2017-07-07T21:25:10+0000	Argentina on Friday banned embattled Brazilian construction conglomerate Odebrecht from bidding on public works projects in the country for 12 months due to investigations of bribes the company paid here and elsewhere....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-trump-in-the-room.html	2017-07-07T21:22:12+0000	It began with one of the most closely watched diplomatic handshakes in decades and ended way later than expected....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-lockheed-pentagon.html	2017-07-07T21:21:38+0000	Lockheed Martin Corp was awarded an interim payment of $5.6 billion to help finance the construction of the 11th batch of 141 F-35 jets for the U.S. military and its allies, the U.S. Defense Department said on Friday....
World	https://www.nytimes.com/reuters/2017/07/07/world/middleeast/07reuters-usa-iraqiartifacts.html	2017-07-07T21:21:34+0000	Arts and crafts retailer Hobby Lobby has agreed to forfeit thousands of illegally smuggled ancient Middle Eastern artifacts obtained from antiquities dealers, the company and U.S. officials said on Wednesday....
World	https://www.nytimes.com/aponline/2017/07/07/world/americas/ap-lt-el-salvador-abortion.html	2017-07-07T21:04:03+0000	International human rights organizations are condemning the sentencing of a woman in El Salvador to 30 years in prison after what she said was a miscarriage....
World	https://www.nytimes.com/2017/07/07/world/europe/trump-putin-g20.html	2017-07-07T21:02:14+0000	The meeting turned into a bright spot for Mr. Trump at the G-20 gathering, where the United States is finding itself increasingly isolated on other issues....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-uber-alphabet-lawsuit.html	2017-07-07T20:57:32+0000	A U.S. judge on Friday ruled that Alphabet Inc's self-driving car unit Waymo must disclose documents to attorneys representing Uber Technologies Inc [UBER.UL] about Waymo's partnership with Lyft Inc, saying the information could be important in Wa...
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-northkorea-missiles-usa-defenses.html	2017-07-07T20:48:30+0000	The United States plans to carry out a new test of its THAAD missile defense system against an intermediate-range ballistic missile in the coming days, two U.S. officials told Reuters on Friday, as tensions with North Korea climb....
World	https://www.nytimes.com/aponline/2017/07/07/world/ap-cn-canada-wildfire.html	2017-07-07T20:34:15+0000	As many as 3,000 residents in central British Columbia have been told to evacuate as a wind-fanned wildfire grows closer....
World	https://www.nytimes.com/reuters/2017/07/07/world/07reuters-southsudan-war.html	2017-07-07T20:12:28+0000	South Sudan's rebels said a government offensive was pushing toward their main stronghold in the northeast on Friday, as the United Nations announced at least 25 aid workers had been evacuated from the town amid escalating clashes....
World	https://www.nytimes.com/aponline/2017/07/07/world/middleeast/ap-ml-yemen.html	2017-07-07T20:10:11+0000	Thousands of supporters of Yemen's secessionists have rallied in the southern city of Aden, backing a new group that advocates for autonomy of the country's south....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-putini-trump-election.html	2017-07-07T20:09:34+0000	Russian President Vladimir Putin told U.S. President Donald Trump on Friday that Moscow had not meddled in the U.S. elections, and Trump accepted it, Russian Foreign Minister Sergei Lavrov said....
World	https://www.nytimes.com/reuters/2017/07/07/world/americas/07reuters-brazil-politics.html	2017-07-07T20:09:31+0000	Congressional support for Brazilian President Michel Temer is weakening, lawmakers said on Friday, days before the lower house is expected to vote on whether he should stand trial on a corruption charge....
World	https://www.nytimes.com/reuters/2017/07/07/world/europe/07reuters-g20-germany-putin-flight.html	2017-07-07T20:03:29+0000	A plane carrying Russian President Vladimir Putin to the G20 summit in Germany took a detour of about 500 km (300 miles) rather than flying over NATO members Poland or the Baltic states, data from a flight tracker showed....
Business Day	https://www.nytimes.com/aponline/2017/07/07/business/ap-financial-markets-board-of-trade.html	2017-07-07T20:01:40+0000	Grain futures were mostly higher Friday on the Chicago Board of Trade....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-northkorea-missiles-un.html	2017-07-07T20:00:30+0000	The United States has given China a draft United Nations Security Council resolution that would impose new sanctions on North Korea over Pyongyang's intercontinental ballistic missile launch, U.N. diplomats said on Friday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-apple-imagntn-tchnlgs.html	2017-07-07T19:48:32+0000	Apple Inc on Friday disputed the timeline of events leading up the disclosure by Imagination Technologies Group Plc that Apple plans to drop the graphics chip supplier, a loss of the UK company's largest customer that sent shares plummeting....
World	https://www.nytimes.com/2017/07/07/world/europe/a-sicilian-photographer-of-the-mafia-and-her-archive-of-blood.html	2017-07-07T19:42:21+0000	Letizia Battaglia chronicled Palermo’s Mafia wars in the 1970s and ’80s for a local newspaper. Now, her images appear in museums and retrospectives....
World	https://www.nytimes.com/aponline/2017/07/07/world/europe/ap-eu-melania-trump.html	2017-07-07T19:40:38+0000	First Lady Melania Trump, sidelined for part of Friday's international summit events by anti-globalization protesters, had a cameo appearance at her husband's closely watched meeting with Russian President Vladimir Putin....
World	https://www.nytimes.com/reuters/2017/07/07/world/asia/07reuters-usa-food-sustainability.html	2017-07-07T19:39:31+0000	Chef Yuji Haraguchi serves and stands by "Mottainai" - the Japanese concept of avoiding waste - and makes it known at his restaurant in New York by throwing away as little as possible....
World	https://www.nytimes.com/reuters/2017/07/07/world/africa/07reuters-libya-security.html	2017-07-07T19:33:32+0000	East Libyan forces have lost at least 12 men, with 35 wounded, in fighting that raged in Benghazi despite a declaration of victory by their commander, medical and military officials said on Friday....
Business Day	https://www.nytimes.com/reuters/2017/07/07/business/07reuters-usa-banks-risks.html	2017-07-07T19:27:33+0000	Many of the major risks U.S. banks face lay beyond their control, according to a review released by banking's top federal regulator on Friday that found the sector's financial performance remains strong....
Business Day	https://www.nytimes.com/2017/07/07/business/warren-buffett-investing-canada.html	2017-07-07T19:22:31+0000	Canada’s accounting standards are different from America’s. For instance, Sears Canada was pronounced “clean” just before it went bankrupt....
